Name,Duration,IsExplicit,Id,Uri,Artists,MainArtistName,MainArtistId,Album,AlbumId,PlayedAt
Si Veo a Tu Mamá,170971,false,41wtwzCZkXwpnakmwJ239F,spotify:track:41wtwzCZkXwpnakmwJ239F,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-03T04:15:46.648Z
Callaita,250533,true,2TH65lNHgvLxCKXM3apjxI,spotify:track:2TH65lNHgvLxCKXM3apjxI,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Tainy"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0GM7qgcRCORpGnfcN2tCiB""}, ""uri"": ""spotify:artist:0GM7qgcRCORpGnfcN2tCiB"", ""href"": ""https://api.spotify.com/v1/artists/0GM7qgcRCORpGnfcN2tCiB"", ""type"": ""artist"", ""id"": ""0GM7qgcRCORpGnfcN2tCiB""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Callaita,spotify:album:06S3Qjh4QWLtn6c7CVhYh7,2020-04-02T23:57:28.481Z
La Difícil,163084,true,6NfrH0ANGmgBXyxgV2PeXt,spotify:track:6NfrH0ANGmgBXyxgV2PeXt,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-02T03:40:58.677Z
Si Veo a Tu Mamá,170971,false,41wtwzCZkXwpnakmwJ239F,spotify:track:41wtwzCZkXwpnakmwJ239F,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-02T03:38:15.566Z
Bichiyal,196500,true,4j4w4CXm6BSr0s25wAWrrX,spotify:track:4j4w4CXm6BSr0s25wAWrrX,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Yaviah"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0Y30TbA4p8SAfCzy2AFBa8""}, ""uri"": ""spotify:artist:0Y30TbA4p8SAfCzy2AFBa8"", ""href"": ""https://api.spotify.com/v1/artists/0Y30TbA4p8SAfCzy2AFBa8"", ""type"": ""artist"", ""id"": ""0Y30TbA4p8SAfCzy2AFBa8""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T21:59:06.737Z
Yo Perreo Sola,172127,false,0SqqAgdovOE24BzxIClpjw,spotify:track:0SqqAgdovOE24BzxIClpjw,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T21:55:50.235Z
La Santa,206420,true,69vlMrzHwATKzupwNcUPyK,spotify:track:69vlMrzHwATKzupwNcUPyK,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Daddy Yankee"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4VMYDCV2IEDYJArk749S6m""}, ""uri"": ""spotify:artist:4VMYDCV2IEDYJArk749S6m"", ""href"": ""https://api.spotify.com/v1/artists/4VMYDCV2IEDYJArk749S6m"", ""type"": ""artist"", ""id"": ""4VMYDCV2IEDYJArk749S6m""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T21:52:58.116Z
Pero Ya No,160638,false,75pQqzwgCjUOSSy5CpmAjy,spotify:track:75pQqzwgCjUOSSy5CpmAjy,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T21:49:31.784Z
La Difícil,163084,true,6NfrH0ANGmgBXyxgV2PeXt,spotify:track:6NfrH0ANGmgBXyxgV2PeXt,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T21:46:50.963Z
Si Veo a Tu Mamá,170971,false,41wtwzCZkXwpnakmwJ239F,spotify:track:41wtwzCZkXwpnakmwJ239F,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T21:44:08.011Z
Safaera,295176,true,2DEZmgHKAvm41k4J3R2E9Y,spotify:track:2DEZmgHKAvm41k4J3R2E9Y,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Jowell & Randy"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4IMAo2UQchVFyPH24PAjUs""}, ""uri"": ""spotify:artist:4IMAo2UQchVFyPH24PAjUs"", ""href"": ""https://api.spotify.com/v1/artists/4IMAo2UQchVFyPH24PAjUs"", ""type"": ""artist"", ""id"": ""4IMAo2UQchVFyPH24PAjUs""}, {""name"": ""Nengo Flow"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/12vb80Km0Ew53ABfJOepVz""}, ""uri"": ""spotify:artist:12vb80Km0Ew53ABfJOepVz"", ""href"": ""https://api.spotify.com/v1/artists/12vb80Km0Ew53ABfJOepVz"", ""type"": ""artist"", ""id"": ""12vb80Km0Ew53ABfJOepVz""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T21:40:46.327Z
Safaera,295176,true,2DEZmgHKAvm41k4J3R2E9Y,spotify:track:2DEZmgHKAvm41k4J3R2E9Y,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Jowell & Randy"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4IMAo2UQchVFyPH24PAjUs""}, ""uri"": ""spotify:artist:4IMAo2UQchVFyPH24PAjUs"", ""href"": ""https://api.spotify.com/v1/artists/4IMAo2UQchVFyPH24PAjUs"", ""type"": ""artist"", ""id"": ""4IMAo2UQchVFyPH24PAjUs""}, {""name"": ""Nengo Flow"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/12vb80Km0Ew53ABfJOepVz""}, ""uri"": ""spotify:artist:12vb80Km0Ew53ABfJOepVz"", ""href"": ""https://api.spotify.com/v1/artists/12vb80Km0Ew53ABfJOepVz"", ""type"": ""artist"", ""id"": ""12vb80Km0Ew53ABfJOepVz""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T08:05:32.491Z
La Difícil,163084,true,6NfrH0ANGmgBXyxgV2PeXt,spotify:track:6NfrH0ANGmgBXyxgV2PeXt,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T07:57:32.288Z
Si Veo a Tu Mamá,170971,false,41wtwzCZkXwpnakmwJ239F,spotify:track:41wtwzCZkXwpnakmwJ239F,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T07:54:49.590Z
Safaera,295176,true,2DEZmgHKAvm41k4J3R2E9Y,spotify:track:2DEZmgHKAvm41k4J3R2E9Y,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Jowell & Randy"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4IMAo2UQchVFyPH24PAjUs""}, ""uri"": ""spotify:artist:4IMAo2UQchVFyPH24PAjUs"", ""href"": ""https://api.spotify.com/v1/artists/4IMAo2UQchVFyPH24PAjUs"", ""type"": ""artist"", ""id"": ""4IMAo2UQchVFyPH24PAjUs""}, {""name"": ""Nengo Flow"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/12vb80Km0Ew53ABfJOepVz""}, ""uri"": ""spotify:artist:12vb80Km0Ew53ABfJOepVz"", ""href"": ""https://api.spotify.com/v1/artists/12vb80Km0Ew53ABfJOepVz"", ""type"": ""artist"", ""id"": ""12vb80Km0Ew53ABfJOepVz""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T07:50:02.767Z
Puesto Pa' Guerrial,190207,true,5gCg2qMPzKkW4jS4dBKdDs,spotify:track:5gCg2qMPzKkW4jS4dBKdDs,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Myke Towers"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/7iK8PXO48WeuP03g8YR51W""}, ""uri"": ""spotify:artist:7iK8PXO48WeuP03g8YR51W"", ""href"": ""https://api.spotify.com/v1/artists/7iK8PXO48WeuP03g8YR51W"", ""type"": ""artist"", ""id"": ""7iK8PXO48WeuP03g8YR51W""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T04:26:26.344Z
Está Cabrón Ser Yo,227939,true,4saHEjXw7O1NXJOzBkUKKG,spotify:track:4saHEjXw7O1NXJOzBkUKKG,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Anuel AA"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/2R21vXR83lH98kGeO99Y66""}, ""uri"": ""spotify:artist:2R21vXR83lH98kGeO99Y66"", ""href"": ""https://api.spotify.com/v1/artists/2R21vXR83lH98kGeO99Y66"", ""type"": ""artist"", ""id"": ""2R21vXR83lH98kGeO99Y66""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T04:23:16.134Z
25/8,243275,false,4NqQaovM14WR2hNPMFxgjb,spotify:track:4NqQaovM14WR2hNPMFxgjb,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T04:19:28.232Z
Safaera,295176,true,2DEZmgHKAvm41k4J3R2E9Y,spotify:track:2DEZmgHKAvm41k4J3R2E9Y,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Jowell & Randy"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4IMAo2UQchVFyPH24PAjUs""}, ""uri"": ""spotify:artist:4IMAo2UQchVFyPH24PAjUs"", ""href"": ""https://api.spotify.com/v1/artists/4IMAo2UQchVFyPH24PAjUs"", ""type"": ""artist"", ""id"": ""4IMAo2UQchVFyPH24PAjUs""}, {""name"": ""Nengo Flow"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/12vb80Km0Ew53ABfJOepVz""}, ""uri"": ""spotify:artist:12vb80Km0Ew53ABfJOepVz"", ""href"": ""https://api.spotify.com/v1/artists/12vb80Km0Ew53ABfJOepVz"", ""type"": ""artist"", ""id"": ""12vb80Km0Ew53ABfJOepVz""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T04:15:25.002Z
Está Cabrón Ser Yo,227939,true,4saHEjXw7O1NXJOzBkUKKG,spotify:track:4saHEjXw7O1NXJOzBkUKKG,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Anuel AA"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/2R21vXR83lH98kGeO99Y66""}, ""uri"": ""spotify:artist:2R21vXR83lH98kGeO99Y66"", ""href"": ""https://api.spotify.com/v1/artists/2R21vXR83lH98kGeO99Y66"", ""type"": ""artist"", ""id"": ""2R21vXR83lH98kGeO99Y66""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T04:10:30.212Z
25/8,243275,false,4NqQaovM14WR2hNPMFxgjb,spotify:track:4NqQaovM14WR2hNPMFxgjb,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T01:48:09.042Z
Safaera,295176,true,2DEZmgHKAvm41k4J3R2E9Y,spotify:track:2DEZmgHKAvm41k4J3R2E9Y,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Jowell & Randy"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4IMAo2UQchVFyPH24PAjUs""}, ""uri"": ""spotify:artist:4IMAo2UQchVFyPH24PAjUs"", ""href"": ""https://api.spotify.com/v1/artists/4IMAo2UQchVFyPH24PAjUs"", ""type"": ""artist"", ""id"": ""4IMAo2UQchVFyPH24PAjUs""}, {""name"": ""Nengo Flow"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/12vb80Km0Ew53ABfJOepVz""}, ""uri"": ""spotify:artist:12vb80Km0Ew53ABfJOepVz"", ""href"": ""https://api.spotify.com/v1/artists/12vb80Km0Ew53ABfJOepVz"", ""type"": ""artist"", ""id"": ""12vb80Km0Ew53ABfJOepVz""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T01:44:05.818Z
Una Vez,232496,true,5J7teKIJGtqVypgYI6sqXj,spotify:track:5J7teKIJGtqVypgYI6sqXj,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Mora"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0Q8NcsJwoCbZOHHW63su5S""}, ""uri"": ""spotify:artist:0Q8NcsJwoCbZOHHW63su5S"", ""href"": ""https://api.spotify.com/v1/artists/0Q8NcsJwoCbZOHHW63su5S"", ""type"": ""artist"", ""id"": ""0Q8NcsJwoCbZOHHW63su5S""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T01:39:10.580Z
A Tu Merced,175918,false,4r9jkMEnArtWGH2rL2FZl0,spotify:track:4r9jkMEnArtWGH2rL2FZl0,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T01:35:18.128Z
Ignorantes,210606,true,38RIEav39FGi86jppxO0du,spotify:track:38RIEav39FGi86jppxO0du,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Sech"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/77ziqFxp5gaInVrF2lj4ht""}, ""uri"": ""spotify:artist:77ziqFxp5gaInVrF2lj4ht"", ""href"": ""https://api.spotify.com/v1/artists/77ziqFxp5gaInVrF2lj4ht"", ""type"": ""artist"", ""id"": ""77ziqFxp5gaInVrF2lj4ht""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T01:32:22.342Z
Vete,192024,true,2n7ohqg1s68ToAHh4u9mcW,spotify:track:2n7ohqg1s68ToAHh4u9mcW,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-04-01T01:28:51.740Z
Que Malo,167975,true,53v2u51nq3CxiKUNphRzP1,spotify:track:53v2u51nq3CxiKUNphRzP1,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Nengo Flow"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/12vb80Km0Ew53ABfJOepVz""}, ""uri"": ""spotify:artist:12vb80Km0Ew53ABfJOepVz"", ""href"": ""https://api.spotify.com/v1/artists/12vb80Km0Ew53ABfJOepVz"", ""type"": ""artist"", ""id"": ""12vb80Km0Ew53ABfJOepVz""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-03-31T22:38:46.290Z
La Zona,136892,true,5kqNIqFjijuzvVLhuY9B8j,spotify:track:5kqNIqFjijuzvVLhuY9B8j,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-03-31T22:35:58.425Z
Soliá,159282,true,7sOfmPd18RWp3FoCzpa7Kw,spotify:track:7sOfmPd18RWp3FoCzpa7Kw,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-03-31T22:33:41.472Z
Bichiyal,196500,true,4j4w4CXm6BSr0s25wAWrrX,spotify:track:4j4w4CXm6BSr0s25wAWrrX,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Yaviah"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0Y30TbA4p8SAfCzy2AFBa8""}, ""uri"": ""spotify:artist:0Y30TbA4p8SAfCzy2AFBa8"", ""href"": ""https://api.spotify.com/v1/artists/0Y30TbA4p8SAfCzy2AFBa8"", ""type"": ""artist"", ""id"": ""0Y30TbA4p8SAfCzy2AFBa8""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2020-03-31T22:31:02.099Z
